date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:42	4327/4327	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:41%20GMT	http://tse3.mm.bing.net/th?id=OIP.hlWw7rj3SBbFaOaUg9foowDhEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/thf6a7.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:52	239144/239144	---M--	200	added ('OK')	image/jpeg	etag:%22v501%22	http://2.bp.blogspot.com/-MCiCvjIdcK0/T06z9RWuwCI/AAAAAAAABQE/orkE5VP_cQs/s1600/review+-+trind+perfect+system+6.JPG	/Users/vikranth/Documents/healthy_nails_news/2.bp.blogspot.com/-MCiCvjIdcK0/T06z9RWuwCI/AAAAAAAABQE/orkE5VP_cQs/s1600/review%20-%20trind%20perfect%20system%206.JPG	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:53	7197/7197	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:51%20GMT	http://tse3.mm.bing.net/th?id=OIP.aYTc92O_65Yjbz6yKVyj2AEsDP&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th5e67.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:54	73686/73686	---M--	200	added ('OK')	image/jpeg	etag:%2211fd6-5307a84fefcc0%22	http://new-beautyblog.com/wp-content/uploads/2016/04/fashion-trends-short-nails-2016-37.jpg	/Users/vikranth/Documents/healthy_nails_news/new-beautyblog.com/wp-content/uploads/2016/04/fashion-trends-short-nails-2016-37.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:55	5362/5362	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:54%20GMT	http://tse1.mm.bing.net/th?id=OIP.qmv8k_K1lfnjnzZ5w3EsWQEBDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thaaa1.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:58:59	796098/796098	---M--	200	added ('OK')	image/jpeg	etag:%22161fcd-c25c2-456330ee43400%22	http://www.myspashop.com/images/backup/passion%20images/Long%20&%20Short%20of%20Nails/Fingernails%20no%20polish%20-%20MSS.jpg	/Users/vikranth/Documents/healthy_nails_news/www.myspashop.com/images/backup/passion%20images/Long%20&%20Short%20of%20Nails/Fingernails%20no%20polish%20-%20MSS.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:00	5594/5594	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:58:59%20GMT	http://tse1.mm.bing.net/th?id=OIP.HcZ68QgQLeW_9tiTVze78QEsDH&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th5427.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:05	68826/68826	---M--	200	added ('OK')	image/jpeg	etag:%2224008ef-10cda-4bf44350453c0%22	http://artnokti.com/images/stories/finger-nail-health.jpg	/Users/vikranth/Documents/healthy_nails_news/artnokti.com/images/stories/finger-nail-health.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:06	4979/4979	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:05%20GMT	http://tse1.mm.bing.net/th?id=OIP.TwYZK9Zi2CQzsOuPZ5rffwEqEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th7f9a.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:07	77067/77067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202013%2016:18:00%20GMT	http://media-cache-ak0.pinimg.com/736x/bc/b7/d2/bcb7d2dc55d1b0472293ef9a395ab4eb.jpg	/Users/vikranth/Documents/healthy_nails_news/media-cache-ak0.pinimg.com/736x/bc/b7/d2/bcb7d2dc55d1b0472293ef9a395ab4eb.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:09	6284/6284	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:07%20GMT	http://tse3.mm.bing.net/th?id=OIP.VeEVV7HLERqwWQJN1aVlIwEsEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th0112.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:09	269000/269000	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Mar%202014%2007:08:13%20GMT	http://media-cache-ak0.pinimg.com/originals/e0/bc/61/e0bc61e68553e71ee708113f836791d9.jpg	/Users/vikranth/Documents/healthy_nails_news/media-cache-ak0.pinimg.com/originals/e0/bc/61/e0bc61e68553e71ee708113f836791d9.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:09	105255/105255	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:09%20GMT	http://www.bing.com/images/search?q=Healthy+Short+Nails&first=1&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search6384.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:10	105668/105668	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:09%20GMT	http://www.bing.com/images/search?q=Healthy+Short+Nails&first=29&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchb4fa.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:11	105996/105996	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:10%20GMT	http://www.bing.com/images/search?q=Healthy+Short+Nails&first=57&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search5c1f.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:12	106535/106535	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:11%20GMT	http://www.bing.com/images/search?q=Healthy+Short+Nails&first=85&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchbc0d.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:13	107002/107002	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:12%20GMT	http://www.bing.com/images/search?q=Healthy+Short+Nails&first=113&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search71fd.html	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:14	104835/104835	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:12%20GMT	http://www.bing.com/images/search?q=Strong+Nails+Before+and+After&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search94a1.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:15	104461/104461	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:14%20GMT	http://www.bing.com/images/search?q=Food+for+Stronger+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search737b.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:16	105243/105243	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:15%20GMT	http://www.bing.com/images/search?q=Men+for+Strong+Healthy+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searcha935.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:17	105176/105176	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:16%20GMT	http://www.bing.com/images/search?q=What+Makes+Nails+Healthy&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search7ad3.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:18	105340/105340	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:17%20GMT	http://www.bing.com/images/search?q=Nails+Grow+Stronger&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search2474.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:19	105109/105109	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:18%20GMT	http://www.bing.com/images/search?q=Vitamins+for+Strong+Healthy+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchd25a.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:20	104662/104662	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:19%20GMT	http://www.bing.com/images/search?q=Strong+Nails+Diet&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search70fc.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:21	104671/104671	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:20%20GMT	http://www.bing.com/images/search?q=Grow+Healthy+Strong+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchd207.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:22	106737/106737	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:21%20GMT	http://www.bing.com/images/search?q=Clear+Coat+Gel+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search13e4.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:24	64931/64931	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202013%2012:47:03%20GMT	https://s-media-cache-ak0.pinimg.com/736x/ff/ef/19/ffef1906aaf5d1b75914a41925ca4cd8.jpg	/Users/vikranth/Documents/healthy_nails_news/s-media-cache-ak0.pinimg.com/736x/ff/ef/19/ffef1906aaf5d1b75914a41925ca4cd8.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:24	104738/104738	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:59:22%20GMT	http://www.bing.com/images/search?q=Strong+Fingernails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search3b4b.html	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:25	4520/4520	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:24%20GMT	http://tse1.mm.bing.net/th?id=OIP.IiMtK1Fm2S9G8bqH9HVZqgEsDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th5a1b.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:26	3669/3669	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:24%20GMT	http://tse4.mm.bing.net/th?id=OIP.IQcbVt5h7PkYwDo4-ydP0AC0Es&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/tha46e.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:31	89186/89186	---M--	200	added ('OK')	image/jpeg	etag:%2255e11557b1cb111ab059024dd5a56523%22	http://img2.timeinc.net/health/images/slides/trim-nail-400x400.jpg	/Users/vikranth/Documents/healthy_nails_news/img2.timeinc.net/health/images/slides/trim-nail-400x400.jpg	(from http://www.bing.com/images/search?q=Healthy+Short+Nails&FORM=RESTAB)
15:59:32	5207/5207	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:30%20GMT	http://tse1.mm.bing.net/th?id=OIP.NSNL2kTAkm0YHvjJWvLIEgDjEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th63ea.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:47	151425/151425	---M--	200	added ('OK')	image/jpeg	etag:%2222232d2b5166d92f46f1ba87f47559aa%22	http://i.huffpost.com/gen/1286441/thumbs/o-GROW-HEALTHY-STRONG-NAILS-facebook.jpg	/Users/vikranth/Documents/healthy_nails_news/i.huffpost.com/gen/1286441/thumbs/o-GROW-HEALTHY-STRONG-NAILS-facebook.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:48	5194/5194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:46%20GMT	http://tse1.mm.bing.net/th?id=OIP.cjW17qbPrFfBuZtgdus9ogEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/the2ea.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:56	187919/187919	---M--	200	added ('OK')	image/jpeg	etag:%222de0f-4e7c4abb1b8c0%22	http://images.more.mdpcdn.com/sites/more.com/files/styles/facebook_og_image/public/healthy-strong-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/images.more.mdpcdn.com/sites/more.com/files/styles/facebook_og_image/public/healthy-strong-nails.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:56	136072/136072	---M--	200	added ('OK')	image/jpeg	etag:%2227398742f24778fe9ee7ca37c9df87cf%22	http://pad2.whstatic.com/images/thumb/6/66/Grow-Strong-and-Healthy-Nails-Naturally-Step-3.jpg/670px-Grow-Strong-and-Healthy-Nails-Naturally-Step-3.jpg	/Users/vikranth/Documents/healthy_nails_news/pad2.whstatic.com/images/thumb/6/66/Grow-Strong-and-Healthy-Nails-Naturally-Step-3.jpg/670px-Grow-Strong-and-Healthy-Nails-Naturally-Step-3.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:57	4161/4161	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:56%20GMT	http://tse4.mm.bing.net/th?id=OIP.F3sD7w5QKWPa-_Y-urQAiQEsDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thcad5.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
15:59:58	6805/6805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:59:57%20GMT	http://tse2.mm.bing.net/th?id=OIP.M384f465c07f046d7f8e794209b5559bfo0&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th2b7f.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:03	83863/83863	---M--	200	added ('OK')	image/jpeg	etag:%22v2ec4%22	https://3.bp.blogspot.com/-VRcmmWP4dVA/VtrSqxKf0wI/AAAAAAAALsI/KAJp5hyVlBA/s1600/How+to+Grow+Long+Healthy+Strong+Nails+Beauty+Blogger+Nail+Oil.JPG	/Users/vikranth/Documents/healthy_nails_news/3.bp.blogspot.com/-VRcmmWP4dVA/VtrSqxKf0wI/AAAAAAAALsI/KAJp5hyVlBA/s1600/How%20to%20Grow%20Long%20Healthy%20Strong%20Nails%20Beauty%20Blogger%20Nail%20Oil.JPG	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:04	6086/6086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:00:03%20GMT	http://tse4.mm.bing.net/th?id=OIP.GJz6bF0kRI-jKwprOqK76QEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th4473.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:18	360435/360435	---M--	200	added ('OK')	image/png	etag:%22v62b%22	http://4.bp.blogspot.com/_YLI-0qsAYqk/TO5QEPEDipI/AAAAAAAABis/fwEj_rqyf2g/s1600/nail-care.png	/Users/vikranth/Documents/healthy_nails_news/4.bp.blogspot.com/_YLI-0qsAYqk/TO5QEPEDipI/AAAAAAAABis/fwEj_rqyf2g/s1600/nail-care.png	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:20	6337/6337	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:00:17%20GMT	http://tse1.mm.bing.net/th?id=OIP.GfdBpdIHt5ybgoBMmwWKHAEsEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thb4f3.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:37	202570/202570	---M--	200	added ('OK')	image/jpeg	etag:%22v3e8%22	http://4.bp.blogspot.com/-iqcnD17p6QU/VH_-1tikB6I/AAAAAAAAA-c/gHGkkWmpQyM/s1600/IMG_20141201_231915.jpg	/Users/vikranth/Documents/healthy_nails_news/4.bp.blogspot.com/-iqcnD17p6QU/VH_-1tikB6I/AAAAAAAAA-c/gHGkkWmpQyM/s1600/IMG_20141201_231915.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:38	6003/6003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:00:36%20GMT	http://tse3.mm.bing.net/th?id=OIP.OSt1vEnhRy2mGogGIeGGUgEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th116f.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:40	132819/132819	---M--	200	added ('OK')	image/jpeg	etag:%22v31b%22	http://1.bp.blogspot.com/-QcsAEliMaHM/UVg-2sT4eAI/AAAAAAAAAxs/cpt4v6fDGng/s1600/healthy+nails.JPG	/Users/vikranth/Documents/healthy_nails_news/1.bp.blogspot.com/-QcsAEliMaHM/UVg-2sT4eAI/AAAAAAAAAxs/cpt4v6fDGng/s1600/healthy%20nails.JPG	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:41	20657/20657	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2000:00:41%20GMT	http://girlaccessories.net/wp-content/uploads/2011/02/nails-08.jpg	/Users/vikranth/Documents/healthy_nails_news/girlaccessories.net/wp-content/uploads/2011/02/nails-08.1c2.delayed	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:43	6806/6806	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:00:41%20GMT	http://tse4.mm.bing.net/th?id=OIP.0W-5ajaN5lnKsIJA3K3zaQEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thee7e.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:44	5683/5683	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:00:43%20GMT	http://tse4.mm.bing.net/th?id=OIP.ziuhyra2rWfPgIL7DT0VRgEsDD&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th337c.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:46	28980/28980	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jul%202016%2008:06:22%20GMT	http://media-cache-ec0.pinimg.com/736x/21/4e/48/214e484e67e1365f71efe6ca73b03dc9.jpg	/Users/vikranth/Documents/healthy_nails_news/media-cache-ec0.pinimg.com/736x/21/4e/48/214e484e67e1365f71efe6ca73b03dc9.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:00:48	6376/6376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:00:46%20GMT	http://tse4.mm.bing.net/th?id=OIP.VkGsJPj1G1bFt6lrsw1fIgEsCW&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th1c60.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:16	525611/525611	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Jan%202015%2016:30:12%20GMT	http://nailartexpert.com/wp-content/uploads/2015/01/Healthy-Nails-What-Eat-Strong-Nails.png	/Users/vikranth/Documents/healthy_nails_news/nailartexpert.com/wp-content/uploads/2015/01/Healthy-Nails-What-Eat-Strong-Nails.png	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:18	4441/4441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:01:17%20GMT	http://tse1.mm.bing.net/th?id=OIP.HUTPVlfFNc7xAUOhRq4fmQETEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/the3a9.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:20	201313/201313	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Dec%202014%2023:41:29%20GMT	http://www.vampyvarnish.com/wp-content/uploads/2011/10/Strong-Nails-Zoya-Olivia.jpg	/Users/vikranth/Documents/healthy_nails_news/www.vampyvarnish.com/wp-content/uploads/2011/10/Strong-Nails-Zoya-Olivia.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:21	3505/3505	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:01:20%20GMT	http://tse2.mm.bing.net/th?id=OIP.BmWb3yxdgbH_acYhCuX1QACXEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th4895.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:46	153738/153738	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jun%202014%2005:37:58%20GMT	http://www.girlscosmo.com/wp-content/uploads/2012/07/Grow-Strong-Nails.jpg	/Users/vikranth/Documents/healthy_nails_news/www.girlscosmo.com/wp-content/uploads/2012/07/Grow-Strong-Nails.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:48	8860/8860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:01:46%20GMT	http://tse1.mm.bing.net/th?id=OIP.hvBauBXcaZkBYPdfntTL3wEsDP&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th129e.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:50	8576/8576	---M--	200	added ('OK')	image/jpeg	etag:%22vb8%22	http://1.bp.blogspot.com/-n63RHRTQ8UA/UcvCdSdYKZI/AAAAAAAAALc/r6ClJ_GP_ic/s1600/beautiful+nails.jpg	/Users/vikranth/Documents/healthy_nails_news/1.bp.blogspot.com/-n63RHRTQ8UA/UcvCdSdYKZI/AAAAAAAAALc/r6ClJ_GP_ic/s1600/beautiful%20nails.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:01:51	6379/6379	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:01:49%20GMT	http://tse2.mm.bing.net/th?id=OIP.jmR4Dsir-AMKX_v8GN5FeAEEDC&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/thb17e.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:02:08	96012/96012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Feb%202014%2023:07:29%20GMT	http://a3145z3.americdn.com/wp-content/uploads/2014/02/natural-tips-for-healthy-and-strong-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/a3145z3.americdn.com/wp-content/uploads/2014/02/natural-tips-for-healthy-and-strong-nails.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
16:02:09	5378/5378	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:02:08%20GMT	http://tse3.mm.bing.net/th?id=OIP.a3FshfEMOj8QWUJ7yvTLnwEsDH&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th51e1.jpg	(from http://www.bing.com/images/search?q=Strong+Healthy+Nails&FORM=RESTAB)
